PERIOD,STATE_ID,STATE,MIN_C,MEAN_C,MAX_C,PRECIPITATION_MM
2022-09-01,18,Nayarit,22.9,28.1,33.3,230.0
2022-09-01,19,Nuevo León,19.0,25.1,31.2,132.9
2022-09-01,20,Oaxaca,18.4,23.6,28.8,316.1
2022-09-01,21,Puebla,13.1,19.0,24.8,220.5
2022-09-01,22,Querétaro,14.7,20.1,25.5,98.3
2022-09-01,23,Quintana Roo,24.2,28.4,32.6,154.2
2022-09-01,24,San Luis Potosí,18.5,24.2,29.8,138.3
2022-09-01,25,Sinaloa,23.8,29.2,34.7,184.1
2022-09-01,26,Sonora,22.0,28.8,35.5,75.6
2022-09-01,27,Tabasco,23.5,27.8,32.1,462.1
2022-09-01,28,Tamaulipas,22.3,27.6,33.0,141.2
2022-09-01,29,Tlaxcala,9.7,16.1,22.5,72.9
2022-09-01,30,Veracruz,19.4,23.9,28.5,366.4
2022-09-01,31,Yucatán,22.5,27.9,33.2,139.4
2022-09-01,32,Zacatecas,12.6,19.2,25.9,61.5
2022-10-01,0,Mexico,15.1,22.1,29.1,63.4
2022-10-01,1,Aguascalientes,8.8,17.2,25.6,48.0
2022-10-01,2,Baja California,16.5,22.8,29.0,4.0
2022-10-01,3,Baja California Sur,19.3,25.2,31.1,1.4
2022-10-01,4,Campeche,22.0,27.1,32.2,127.2
2022-10-01,5,Coahuila,14.4,21.2,27.9,26.0
2022-10-01,6,Colima,22.5,27.6,32.7,272.7
2022-10-01,7,Chiapas,19.3,24.3,29.3,188.5
2022-10-01,8,Chihuahua,9.5,18.1,26.7,39.0
2022-10-01,9,Ciudad de México,12.4,18.2,24.1,58.6
2022-10-01,10,Durango,9.2,17.7,26.2,41.7
2022-10-01,11,Guanajuato,10.7,18.8,26.8,37.3
2022-10-01,12,Guerrero,19.9,25.7,31.5,104.7
2022-10-01,13,Hidalgo,12.1,18.9,25.7,43.9
2022-10-01,14,Jalisco,14.8,21.9,29.1,86.6
2022-10-01,15,Estado de México,8.5,15.4,22.4,69.0
2022-10-01,16,Michoacán,13.0,20.7,28.3,57.5
2022-10-01,17,Morelos,15.8,22.4,29.0,101.4
2022-10-01,18,Nayarit,21.4,27.0,32.5,183.2
2022-10-01,19,Nuevo León,15.0,21.6,28.3,34.2
2022-10-01,20,Oaxaca,17.0,23.3,29.5,118.6
2022-10-01,21,Puebla,11.7,18.6,25.6,82.1
2022-10-01,22,Querétaro,12.6,19.7,26.7,40.3
2022-10-01,23,Quintana Roo,22.7,27.5,32.2,73.6
2022-10-01,24,San Luis Potosí,15.7,22.2,28.7,34.2
2022-10-01,25,Sinaloa,20.4,27.4,34.4,30.9
2022-10-01,26,Sonora,15.1,23.9,32.6,15.9
2022-10-01,27,Tabasco,23.1,27.5,31.9,316.5
2022-10-01,28,Tamaulipas,18.8,24.5,30.2,44.7
2022-10-01,29,Tlaxcala,8.5,16.1,23.7,46.1
2022-10-01,30,Veracruz,17.7,22.8,27.9,175.9
2022-10-01,31,Yucatán,20.9,26.6,32.4,66.3
2022-10-01,32,Zacatecas,9.1,17.7,26.2,35.9
2022-11-01,0,Mexico,11.5,19.1,26.8,29.9
2022-11-01,1,Aguascalientes,6.3,15.9,25.5,6.0
2022-11-01,2,Baja California,9.0,15.2,21.4,6.6
2022-11-01,3,Baja California Sur,14.9,21.0,27.1,0.5
2022-11-01,4,Campeche,21.7,26.7,31.7,129.9
2022-11-01,5,Coahuila,10.2,17.0,23.8,6.7
2022-11-01,6,Colima,21.3,27.0,32.7,1.8
2022-11-01,7,Chiapas,18.7,23.9,29.2,152.2
2022-11-01,8,Chihuahua,3.6,13.2,22.9,1.1
2022-11-01,9,Ciudad de México,11.1,17.4,23.8,11.7
2022-11-01,10,Durango,4.1,14.7,25.4,0.4
2022-11-01,11,Guanajuato,9.2,17.9,26.7,9.8
2022-11-01,12,Guerrero,19.0,25.5,31.9,8.6
2022-11-01,13,Hidalgo,10.8,18.1,25.3,27.0
2022-11-01,14,Jalisco,11.8,20.3,28.8,3.3
2022-11-01,15,Estado de México,7.1,14.7,22.3,23.2
2022-11-01,16,Michoacán,11.9,20.4,28.9,7.7
2022-11-01,17,Morelos,14.4,22.0,29.6,7.7
2022-11-01,18,Nayarit,16.6,24.1,31.6,0.3
2022-11-01,19,Nuevo León,11.7,18.4,25.1,26.9
2022-11-01,20,Oaxaca,16.2,23.0,29.7,34.0
2022-11-01,21,Puebla,10.4,18.0,25.7,32.0
2022-11-01,22,Querétaro,11.6,18.9,26.3,22.4
2022-11-01,23,Quintana Roo,22.3,26.9,31.5,136.2
2022-11-01,24,San Luis Potosí,14.2,20.7,27.3,29.8
2022-11-01,25,Sinaloa,14.0,22.5,31.0,0.0
2022-11-01,26,Sonora,7.0,16.6,26.2,0.6
2022-11-01,27,Tabasco,22.7,27.0,31.3,283.8
2022-11-01,28,Tamaulipas,16.2,21.6,27.1,54.5
2022-11-01,29,Tlaxcala,6.4,15.4,24.4,8.6
2022-11-01,30,Veracruz,16.6,21.8,26.9,98.0
2022-11-01,31,Yucatán,20.7,26.3,31.8,74.8
2022-11-01,32,Zacatecas,6.1,16.3,26.4,4.3
2022-12-01,0,Mexico,9.5,17.3,25.1,17.6
2022-12-01,1,Aguascalientes,3.8,13.8,23.7,0.2
2022-12-01,2,Baja California,7.3,13.3,19.3,15.4
2022-12-01,3,Baja California Sur,12.7,19.1,25.6,1.5
2022-12-01,4,Campeche,19.9,25.1,30.3,65.1
2022-12-01,5,Coahuila,7.7,14.9,22.0,1.3
2022-12-01,6,Colima,19.4,25.8,32.2,0.0
2022-12-01,7,Chiapas,16.5,22.2,27.9,77.5
2022-12-01,8,Chihuahua,2.6,12.0,21.4,6.3
2022-12-01,9,Ciudad de México,8.4,15.2,22.0,9.5
2022-12-01,10,Durango,3.4,13.9,24.4,0.0
2022-12-01,11,Guanajuato,6.3,15.5,24.8,4.4
2022-12-01,12,Guerrero,16.9,23.9,30.9,1.4
2022-12-01,13,Hidalgo,7.6,15.3,23.1,11.3
2022-12-01,14,Jalisco,9.2,18.0,26.8,1.4
2022-12-01,15,Estado de México,5.5,13.1,20.7,5.6
2022-12-01,16,Michoacán,8.4,17.5,26.6,1.9
2022-12-01,17,Morelos,11.0,19.5,27.9,2.4
2022-12-01,18,Nayarit,14.0,21.8,29.6,0.1
2022-12-01,19,Nuevo León,8.6,16.0,23.3,4.4
2022-12-01,20,Oaxaca,13.4,20.4,27.4,17.5
2022-12-01,21,Puebla,7.6,15.6,23.6,15.3
2022-12-01,22,Querétaro,8.5,15.7,22.9,7.7
2022-12-01,23,Quintana Roo,20.6,25.2,29.8,86.6
2022-12-01,24,San Luis Potosí,11.4,18.3,25.3,6.6
2022-12-01,25,Sinaloa,11.5,20.6,29.8,0.4
2022-12-01,26,Sonora,6.0,15.2,24.4,14.1
2022-12-01,27,Tabasco,21.0,25.7,30.4,181.3
2022-12-01,28,Tamaulipas,13.3,19.3,25.2,8.1
2022-12-01,29,Tlaxcala,2.9,12.4,21.9,8.7
2022-12-01,30,Veracruz,14.2,19.8,25.3,68.8
2022-12-01,31,Yucatán,18.7,24.8,30.9,53.8
2022-12-01,32,Zacatecas,3.8,14.1,24.3,0.0
2023-01-01,0,Mexico,8.8,17.1,25.5,16.0
2023-01-01,1,Aguascalientes,2.9,13.3,23.6,0.0
2023-01-01,2,Baja California,7.1,12.8,18.4,32.7
2023-01-01,3,Baja California Sur,11.3,17.9,24.5,7.0
2023-01-01,4,Campeche,19.6,25.3,31.0,59.3
2023-01-01,5,Coahuila,8.0,16.0,24.0,2.1
2023-01-01,6,Colima,17.6,24.8,32.0,0.0
2023-01-01,7,Chiapas,16.1,22.7,29.3,66.2
2023-01-01,8,Chihuahua,1.5,11.3,21.0,8.5
2023-01-01,9,Ciudad de México,8.1,15.4,22.6,0.4
2023-01-01,10,Durango,2.5,13.0,23.5,1.1
2023-01-01,11,Guanajuato,5.5,15.5,25.4,0.8
2023-01-01,12,Guerrero,16.4,23.9,31.4,0.1
2023-01-01,13,Hidalgo,7.1,16.0,24.9,5.9
2023-01-01,14,Jalisco,7.8,17.4,26.9,0.3
2023-01-01,15,Estado de México,3.1,12.2,21.3,0.7
2023-01-01,16,Michoacán,7.8,17.5,27.3,0.4
2023-01-01,17,Morelos,10.8,19.7,28.6,0.1
2023-01-01,18,Nayarit,12.7,20.8,28.8,0.1
2023-01-01,19,Nuevo León,9.4,17.6,25.8,2.2
2023-01-01,20,Oaxaca,13.5,21.2,28.9,8.0
2023-01-01,21,Puebla,7.6,16.1,24.6,9.6
2023-01-01,22,Querétaro,7.4,16.3,25.1,3.2
2023-01-01,23,Quintana Roo,20.4,25.2,30.1,98.0
2023-01-01,24,San Luis Potosí,11.0,19.1,27.1,2.7
2023-01-01,25,Sinaloa,10.5,19.8,29.1,7.8
2023-01-01,26,Sonora,4.1,13.7,23.3,19.1
2023-01-01,27,Tabasco,20.3,25.4,30.5,120.7
2023-01-01,28,Tamaulipas,14.0,20.7,27.4,3.1
2023-01-01,29,Tlaxcala,2.6,12.6,22.7,0.4
2023-01-01,30,Veracruz,14.2,20.2,26.3,28.1
2023-01-01,31,Yucatán,18.2,24.6,31.0,69.0
2023-01-01,32,Zacatecas,3.0,13.6,24.2,0.2
2023-02-01,0,Mexico,9.7,18.0,26.3,13.4
2023-02-01,1,Aguascalientes,5.8,15.8,25.8,0.0
2023-02-01,2,Baja California,6.6,12.4,18.2,20.2
2023-02-01,3,Baja California Sur,11.6,17.7,23.9,3.5
2023-02-01,4,Campeche,20.1,26.0,32.0,30.9
2023-02-01,5,Coahuila,8.8,16.8,24.7,1.1
2023-02-01,6,Colima,18.2,25.5,32.7,0.0
2023-02-01,7,Chiapas,16.4,23.1,29.9,63.7
2023-02-01,8,Chihuahua,2.9,12.3,21.7,12.9
2023-02-01,9,Ciudad de México,8.6,16.5,24.4,0.1
2023-02-01,10,Durango,4.2,14.5,24.7,2.1
2023-02-01,11,Guanajuato,7.2,17.2,27.1,0.1
2023-02-01,12,Guerrero,17.5,25.1,32.8,0.0
2023-02-01,13,Hidalgo,7.8,17.0,26.3,7.1
2023-02-01,14,Jalisco,10.0,19.4,28.8,0.0
2023-02-01,15,Estado de México,3.9,13.4,22.8,1.1
2023-02-01,16,Michoacán,9.2,19.1,29.1,0.2
2023-02-01,17,Morelos,12.3,21.5,30.8,0.0
2023-02-01,18,Nayarit,13.2,22.2,31.2,0.1
2023-02-01,19,Nuevo León,9.6,18.4,27.1,1.2
2023-02-01,20,Oaxaca,14.9,22.9,30.9,5.1
2023-02-01,21,Puebla,8.2,17.0,25.8,5.8
2023-02-01,22,Querétaro,8.7,17.6,26.6,2.4
2023-02-01,23,Quintana Roo,20.6,25.7,30.8,23.3
2023-02-01,24,San Luis Potosí,11.2,19.9,28.5,2.8
2023-02-01,25,Sinaloa,10.7,19.9,29.0,3.3
2023-02-01,26,Sonora,5.2,14.2,23.3,25.7
2023-02-01,27,Tabasco,20.5,25.7,30.8,158.5
2023-02-01,28,Tamaulipas,13.4,20.6,27.8,2.4
2023-02-01,29,Tlaxcala,3.7,14.2,24.7,0.0
2023-02-01,30,Veracruz,14.0,20.3,26.5,34.2
2023-02-01,31,Yucatán,18.9,25.4,31.9,23.0
2023-02-01,32,Zacatecas,5.4,15.7,25.9,0.0
2023-03-01,0,Mexico,12.4,20.9,29.4,15.9
2023-03-01,1,Aguascalientes,6.7,17.8,28.8,0.1
2023-03-01,2,Baja California,8.5,14.4,20.3,24.5
2023-03-01,3,Baja California Sur,13.5,20.2,26.9,1.0
2023-03-01,4,Campeche,21.5,28.1,34.8,33.1
2023-03-01,5,Coahuila,13.3,21.2,29.2,12.8
2023-03-01,6,Colima,18.4,25.2,31.9,0.0
2023-03-01,7,Chiapas,18.4,25.2,32.0,38.2
2023-03-01,8,Chihuahua,6.3,16.0,25.7,18.9
2023-03-01,9,Ciudad de México,11.4,18.8,26.1,21.8
2023-03-01,10,Durango,7.3,18.1,28.8,0.9
2023-03-01,11,Guanajuato,10.0,20.1,30.1,3.8
2023-03-01,12,Guerrero,18.3,25.9,33.4,1.2
2023-03-01,13,Hidalgo,11.1,20.0,28.9,20.6
2023-03-01,14,Jalisco,11.2,21.1,31.0,0.4
2023-03-01,15,Estado de México,6.6,15.7,24.9,17.6
2023-03-01,16,Michoacán,11.2,21.0,30.8,5.0
2023-03-01,17,Morelos,14.4,23.5,32.6,4.4
2023-03-01,18,Nayarit,12.9,22.3,31.7,0.4
2023-03-01,19,Nuevo León,14.2,22.3,30.4,23.0
2023-03-01,20,Oaxaca,16.6,24.8,33.0,12.9
2023-03-01,21,Puebla,10.9,19.6,28.3,22.5
2023-03-01,22,Querétaro,12.4,21.3,30.1,8.2
2023-03-01,23,Quintana Roo,21.8,26.9,32.0,47.0
2023-03-01,24,San Luis Potosí,15.2,23.7,32.2,7.2
2023-03-01,25,Sinaloa,12.1,21.8,31.4,0.6
2023-03-01,26,Sonora,7.9,17.5,27.1,7.9
2023-03-01,27,Tabasco,22.5,28.3,34.1,116.5
2023-03-01,28,Tamaulipas,18.0,24.7,31.4,28.1
2023-03-01,29,Tlaxcala,6.2,16.3,26.5,15.8
2023-03-01,30,Veracruz,17.2,23.6,29.9,37.1
2023-03-01,31,Yucatán,20.3,27.4,34.5,32.5
2023-03-01,32,Zacatecas,7.0,18.2,29.3,0.0
2023-04-01,0,Mexico,14.5,22.5,30.6,15.4
2023-04-01,1,Aguascalientes,10.1,19.5,29.0,1.0
2023-04-01,2,Baja California,10.7,16.9,23.1,0.0
2023-04-01,3,Baja California Sur,16.1,21.9,27.8,0.1
2023-04-01,4,Campeche,22.9,29.6,36.4,14.6
2023-04-01,5,Coahuila,16.1,23.1,30.2,6.9
2023-04-01,6,Colima,20.7,25.0,29.3,0.0
2023-04-01,7,Chiapas,19.3,25.4,31.6,23.5
2023-04-01,8,Chihuahua,9.4,18.5,27.6,1.3
2023-04-01,9,Ciudad de México,13.2,19.7,26.2,10.1
2023-04-01,10,Durango,10.5,20.4,30.4,2.7
2023-04-01,11,Guanajuato,12.2,21.6,31.0,5.5
2023-04-01,12,Guerrero,19.2,26.8,34.3,7.0
2023-04-01,13,Hidalgo,13.7,21.4,29.1,31.3
2023-04-01,14,Jalisco,13.0,21.9,30.8,0.1
2023-04-01,15,Estado de México,8.2,16.5,24.8,18.7
2023-04-01,16,Michoacán,13.9,22.3,30.7,1.4
2023-04-01,17,Morelos,16.2,25.0,33.9,16.4
2023-04-01,18,Nayarit,13.6,23.8,34.0,3.6
2023-04-01,19,Nuevo León,17.7,23.6,29.5,50.5
2023-04-01,20,Oaxaca,19.3,26.6,33.8,34.3
2023-04-01,21,Puebla,12.7,20.7,28.8,45.4
2023-04-01,22,Querétaro,14.7,22.8,30.9,12.3
2023-04-01,23,Quintana Roo,22.1,27.6,33.1,29.0
2023-04-01,24,San Luis Potosí,17.7,24.6,31.5,34.4
2023-04-01,25,Sinaloa,14.2,24.1,34.0,1.1
2023-04-01,26,Sonora,9.1,20.5,31.8,0.1
2023-04-01,27,Tabasco,22.9,28.8,34.7,19.6
2023-04-01,28,Tamaulipas,19.1,24.7,30.2,74.8
2023-04-01,29,Tlaxcala,7.9,16.6,25.3,23.0
2023-04-01,30,Veracruz,19.0,24.9,30.8,71.9
2023-04-01,31,Yucatán,21.5,28.8,36.1,13.7
2023-04-01,32,Zacatecas,9.7,19.7,29.8,3.4
2023-05-01,0,Mexico,16.8,24.6,32.3,40.0
2023-05-01,1,Aguascalientes,12.1,21.4,30.7,9.6
2023-05-01,2,Baja California,13.7,19.6,25.6,0.4
2023-05-01,3,Baja California Sur,16.5,23.1,29.7,0.3
2023-05-01,4,Campeche,23.8,30.3,36.7,58.4
2023-05-01,5,Coahuila,19.8,26.3,32.7,50.7
2023-05-01,6,Colima,22.3,28.2,34.1,1.0
2023-05-01,7,Chiapas,19.4,26.1,32.7,96.6
2023-05-01,8,Chihuahua,13.2,22.1,30.9,17.7
2023-05-01,9,Ciudad de México,13.2,19.9,26.6,43.2
2023-05-01,10,Durango,12.2,21.6,31.1,12.0
2023-05-01,11,Guanajuato,13.9,22.6,31.3,23.8
2023-05-01,12,Guerrero,20.8,28.0,35.1,49.5
2023-05-01,13,Hidalgo,14.3,21.6,28.9,61.4
2023-05-01,14,Jalisco,15.6,24.4,33.2,4.0
2023-05-01,15,Estado de México,9.5,17.6,25.7,80.2
2023-05-01,16,Michoacán,15.6,24.2,32.7,17.0
2023-05-01,17,Morelos,17.6,25.8,33.9,92.1
2023-05-01,18,Nayarit,18.8,27.1,35.4,3.5
2023-05-01,19,Nuevo León,19.4,25.1,30.7,103.5
2023-05-01,20,Oaxaca,19.8,26.9,34.0,63.4
2023-05-01,21,Puebla,13.5,21.2,28.8,90.7
2023-05-01,22,Querétaro,15.8,23.8,31.8,46.3
2023-05-01,23,Quintana Roo,23.9,28.9,34.0,109.1
2023-05-01,24,San Luis Potosí,18.9,25.9,33.0,71.1
2023-05-01,25,Sinaloa,18.0,26.9,35.8,1.0
2023-05-01,26,Sonora,13.1,23.5,33.9,2.1
2023-05-01,27,Tabasco,24.3,30.1,35.9,48.1
2023-05-01,28,Tamaulipas,21.8,27.4,33.1,129.8
2023-05-01,29,Tlaxcala,9.4,17.8,26.1,80.2
2023-05-01,30,Veracruz,20.3,26.2,32.0,63.7
2023-05-01,31,Yucatán,22.7,29.7,36.7,62.1
2023-05-01,32,Zacatecas,11.7,21.4,31.0,13.5
2023-06-01,0,Mexico,19.4,27.4,35.3,39.2
2023-06-01,1,Aguascalientes,15.0,24.3,33.7,6.7
2023-06-01,2,Baja California,15.3,21.8,28.2,0.2
2023-06-01,3,Baja California Sur,19.5,26.1,32.7,1.6
2023-06-01,4,Campeche,24.7,31.3,37.8,75.4
2023-06-01,5,Coahuila,23.2,30.4,37.5,10.6
2023-06-01,6,Colima,23.0,29.0,35.1,137.3
2023-06-01,7,Chiapas,21.9,28.2,34.4,207.8
2023-06-01,8,Chihuahua,17.0,26.5,36.0,10.0
2023-06-01,9,Ciudad de México,15.5,22.2,28.9,28.2
2023-06-01,10,Durango,15.7,25.4,35.1,11.0
2023-06-01,11,Guanajuato,15.8,24.9,34.0,20.1
2023-06-01,12,Guerrero,21.3,28.4,35.4,97.7
2023-06-01,13,Hidalgo,16.0,24.0,32.0,11.5
2023-06-01,14,Jalisco,17.6,26.5,35.3,56.1
2023-06-01,15,Estado de México,9.8,18.4,26.9,35.6
2023-06-01,16,Michoacán,16.6,25.4,34.3,42.3
2023-06-01,17,Morelos,19.1,26.7,34.3,43.3
2023-06-01,18,Nayarit,22.1,29.7,37.3,36.4
2023-06-01,19,Nuevo León,21.9,29.7,37.6,15.3
2023-06-01,20,Oaxaca,19.5,26.5,33.6,121.0
2023-06-01,21,Puebla,14.2,22.1,29.9,54.9
2023-06-01,22,Querétaro,17.2,25.4,33.6,11.6
2023-06-01,23,Quintana Roo,24.8,29.7,34.5,97.7
2023-06-01,24,San Luis Potosí,21.3,29.0,36.7,11.7
2023-06-01,25,Sinaloa,22.4,30.1,37.7,5.6
2023-06-01,26,Sonora,18.2,28.1,37.9,4.6
2023-06-01,27,Tabasco,25.2,31.3,37.4,127.4
2023-06-01,28,Tamaulipas,24.5,30.9,37.2,31.0
2023-06-01,29,Tlaxcala,10.0,18.7,27.5,53.2
2023-06-01,30,Veracruz,21.5,27.5,33.6,81.6
2023-06-01,31,Yucatán,23.8,30.6,37.3,57.6
2023-06-01,32,Zacatecas,15.3,25.0,34.6,7.7
2023-07-01,0,Mexico,20.9,27.6,34.4,99.8
2023-07-01,1,Aguascalientes,14.9,22.4,29.8,75.9
2023-07-01,2,Baja California,20.2,27.1,33.9,2.4
2023-07-01,3,Baja California Sur,23.6,29.6,35.5,8.0
2023-07-01,4,Campeche,24.4,30.4,36.5,141.8
2023-07-01,5,Coahuila,23.4,29.7,36.1,30.6
2023-07-01,6,Colima,23.5,29.1,34.6,269.3
2023-07-01,7,Chiapas,21.3,26.8,32.3,263.7
2023-07-01,8,Chihuahua,19.5,27.7,35.8,37.8
2023-07-01,9,Ciudad de México,13.5,19.5,25.5,118.1
2023-07-01,10,Durango,16.9,24.5,32.1,90.9
2023-07-01,11,Guanajuato,15.0,22.3,29.7,92.9
2023-07-01,12,Guerrero,20.6,27.0,33.4,182.6
2023-07-01,13,Hidalgo,15.5,22.3,29.1,54.7
2023-07-01,14,Jalisco,17.8,24.3,30.9,198.6
2023-07-01,15,Estado de México,10.2,16.9,23.5,190.2
2023-07-01,16,Michoacán,15.7,22.9,30.0,158.7
2023-07-01,17,Morelos,17.4,24.1,30.7,306.9
2023-07-01,18,Nayarit,23.4,29.3,35.3,262.3
2023-07-01,19,Nuevo León,22.3,30.1,37.8,33.9
2023-07-01,20,Oaxaca,19.4,25.6,31.9,164.5
2023-07-01,21,Puebla,13.6,20.3,27.0,160.0
2023-07-01,22,Querétaro,16.7,23.5,30.4,66.4
2023-07-01,23,Quintana Roo,25.6,30.0,34.4,109.5
2023-07-01,24,San Luis Potosí,21.0,27.9,34.8,45.6
2023-07-01,25,Sinaloa,25.5,31.5,37.4,186.7
2023-07-01,26,Sonora,25.3,32.8,40.3,62.2
2023-07-01,27,Tabasco,24.2,29.5,34.8,186.9
2023-07-01,28,Tamaulipas,25.1,31.3,37.4,25.9
2023-07-01,29,Tlaxcala,10.2,17.5,24.9,116.5
2023-07-01,30,Veracruz,20.5,25.9,31.3,210.8
2023-07-01,31,Yucatán,24.5,30.4,36.2,121.0
2023-07-01,32,Zacatecas,15.6,23.1,30.5,77.3
2023-08-01,0,Mexico,20.5,27.2,33.9,111.4
2023-08-01,1,Aguascalientes,13.9,21.3,28.8,82.7
2023-08-01,2,Baja California,20.7,26.9,33.0,40.1
2023-08-01,3,Baja California Sur,24.3,29.9,35.5,83.6
2023-08-01,4,Campeche,24.1,29.7,35.4,210.2
2023-08-01,5,Coahuila,23.8,30.5,37.2,22.1
2023-08-01,6,Colima,23.6,28.9,34.1,217.4
2023-08-01,7,Chiapas,21.5,27.0,32.4,224.6
2023-08-01,8,Chihuahua,18.6,26.6,34.5,56.3
2023-08-01,9,Ciudad de México,13.6,19.3,24.9,97.3
2023-08-01,10,Durango,16.3,24.3,32.4,57.8
2023-08-01,11,Guanajuato,14.3,21.4,28.5,139.8
2023-08-01,12,Guerrero,20.1,26.4,32.7,237.7
2023-08-01,13,Hidalgo,15.7,22.2,28.7,71.2
2023-08-01,14,Jalisco,17.1,23.5,30.0,190.0
2023-08-01,15,Estado de México,10.1,16.5,22.8,169.3
2023-08-01,16,Michoacán,15.2,22.3,29.4,158.3
2023-08-01,17,Morelos,17.3,23.8,30.3,257.7
2023-08-01,18,Nayarit,23.0,28.7,34.5,292.2
2023-08-01,19,Nuevo León,22.2,30.1,37.9,21.1
2023-08-01,20,Oaxaca,19.1,25.5,32.0,192.9
2023-08-01,21,Puebla,13.8,20.1,26.5,224.3
2023-08-01,22,Querétaro,15.7,22.1,28.6,71.8
2023-08-01,23,Quintana Roo,24.8,29.8,34.7,114.1
2023-08-01,24,San Luis Potosí,20.6,27.8,35.0,44.6
2023-08-01,25,Sinaloa,24.9,30.9,36.9,191.2
2023-08-01,26,Sonora,24.4,31.7,39.0,87.9
2023-08-01,27,Tabasco,24.0,29.3,34.6,183.4
2023-08-01,28,Tamaulipas,24.7,31.1,37.5,36.2
2023-08-01,29,Tlaxcala,10.1,17.2,24.4,122.3
2023-08-01,30,Veracruz,20.5,25.7,31.0,194.4
2023-08-01,31,Yucatán,24.0,29.8,35.6,159.5
2023-08-01,32,Zacatecas,15.1,22.4,29.7,73.0
2023-09-01,0,Mexico,19.4,26.4,33.3,65.9
2023-09-01,1,Aguascalientes,12.7,21.1,29.5,12.9
2023-09-01,2,Baja California,18.4,24.3,30.3,1.7
2023-09-01,3,Baja California Sur,23.5,29.2,34.8,12.2
2023-09-01,4,Campeche,23.9,29.3,34.7,202.0
2023-09-01,5,Coahuila,22.2,29.3,36.4,14.8
2023-09-01,6,Colima,23.9,29.3,34.7,170.6
2023-09-01,7,Chiapas,21.1,26.5,32.0,250.1
2023-09-01,8,Chihuahua,16.5,25.1,33.7,25.0
2023-09-01,9,Ciudad de México,13.0,19.5,26.0,62.9
2023-09-01,10,Durango,15.1,23.9,32.7,42.9
2023-09-01,11,Guanajuato,13.5,21.7,29.9,35.0
2023-09-01,12,Guerrero,20.3,26.5,32.8,131.1
2023-09-01,13,Hidalgo,14.8,22.5,30.2,14.4
2023-09-01,14,Jalisco,17.0,23.7,30.5,118.8
2023-09-01,15,Estado de México,9.4,16.6,23.7,75.5
2023-09-01,16,Michoacán,14.1,21.9,29.6,82.1
2023-09-01,17,Morelos,17.1,23.7,30.2,154.8
2023-09-01,18,Nayarit,23.5,28.9,34.4,203.7
2023-09-01,19,Nuevo León,21.2,29.2,37.2,31.9
2023-09-01,20,Oaxaca,19.4,26.3,33.1,89.4
2023-09-01,21,Puebla,13.0,20.1,27.2,85.4
2023-09-01,22,Querétaro,14.9,22.5,30.1,16.1
2023-09-01,23,Quintana Roo,24.3,29.4,34.4,136.0
2023-09-01,24,San Luis Potosí,20.4,28.2,36.0,16.8
2023-09-01,25,Sinaloa,25.5,31.8,38.0,80.5
2023-09-01,26,Sonora,22.0,30.2,38.5,18.3
2023-09-01,27,Tabasco,24.1,29.3,34.4,176.2
2023-09-01,28,Tamaulipas,24.2,31.0,37.7,33.9
2023-09-01,29,Tlaxcala,9.2,17.3,25.4,65.7
2023-09-01,30,Veracruz,19.9,25.6,31.3,102.6
2023-09-01,31,Yucatán,23.6,29.4,35.2,150.6
2023-09-01,32,Zacatecas,14.3,22.2,30.1,30.3
2023-10-01,0,Mexico,17.0,23.6,30.1,95.7
2023-10-01,1,Aguascalientes,10.9,18.3,25.7,67.7
2023-10-01,2,Baja California,15.5,22.0,28.6,1.3
2023-10-01,3,Baja California Sur,20.8,26.3,31.7,66.0
2023-10-01,4,Campeche,23.3,28.6,33.8,105.7
2023-10-01,5,Coahuila,17.1,23.2,29.3,51.8
2023-10-01,6,Colima,22.7,27.9,33.0,542.1
2023-10-01,7,Chiapas,21.1,26.1,31.0,247.9
2023-10-01,8,Chihuahua,11.9,20.0,28.1,24.5
2023-10-01,9,Ciudad de México,12.4,18.5,24.7,37.3
2023-10-01,10,Durango,11.9,19.5,27.1,78.0
2023-10-01,11,Guanajuato,12.9,20.0,27.0,46.5
2023-10-01,12,Guerrero,19.7,25.7,31.7,272.2
2023-10-01,13,Hidalgo,14.0,20.6,27.2,70.9
2023-10-01,14,Jalisco,15.5,21.8,28.0,156.9
2023-10-01,15,Estado de México,9.2,15.8,22.4,110.0
2023-10-01,16,Michoacán,13.9,20.9,27.9,149.7
2023-10-01,17,Morelos,16.7,23.1,29.6,166.4
2023-10-01,18,Nayarit,21.6,27.1,32.5,191.1
2023-10-01,19,Nuevo León,18.2,24.1,30.1,69.3
2023-10-01,20,Oaxaca,18.8,25.2,31.5,119.5
2023-10-01,21,Puebla,13.0,19.4,25.8,131.1
2023-10-01,22,Querétaro,14.0,20.2,26.5,52.4
2023-10-01,23,Quintana Roo,24.1,28.7,33.3,103.3
2023-10-01,24,San Luis Potosí,17.6,24.0,30.4,65.5
2023-10-01,25,Sinaloa,22.2,28.3,34.5,240.8
2023-10-01,26,Sonora,17.8,26.3,34.7,17.8
2023-10-01,27,Tabasco,23.8,28.6,33.3,216.9
2023-10-01,28,Tamaulipas,20.6,26.4,32.2,72.1
2023-10-01,29,Tlaxcala,9.3,16.7,24.0,62.3
2023-10-01,30,Veracruz,18.9,23.8,28.8,208.6
2023-10-01,31,Yucatán,22.8,28.4,33.9,69.3
2023-10-01,32,Zacatecas,12.0,19.3,26.6,80.1
